Date,Open,High,Low,Close,Adj Close,Volume
2016-12-27,144500.000000,145000.000000,144000.000000,144500.000000,124249.828125,337224
2016-12-28,142500.000000,144000.000000,141500.000000,143500.000000,126006.015625,377265
2016-12-29,142500.000000,146000.000000,142000.000000,146000.000000,128201.242188,381283
2017-01-02,146000.000000,150500.000000,145500.000000,150000.000000,131713.593750,545854
2017-01-03,151000.000000,154000.000000,150000.000000,153000.000000,134347.875000,723246
2017-01-04,152500.000000,155000.000000,152000.000000,154000.000000,135225.953125,601826
2017-01-05,154000.000000,154500.000000,152000.000000,153500.000000,134786.906250,391604
2017-01-06,152000.000000,153000.000000,149500.000000,151000.000000,132591.687500,366091
2017-01-09,151000.000000,151500.000000,149500.000000,150500.000000,132152.640625,325146
2017-01-10,150500.000000,153000.000000,150500.000000,152000.000000,133469.796875,411333
2017-01-11,150500.000000,150500.000000,147500.000000,148500.000000,130396.460938,675973
2017-01-12,148000.000000,151000.000000,147500.000000,148000.000000,129957.414063,433867
2017-01-13,149000.000000,150000.000000,148500.000000,149000.000000,130835.507813,293211
2017-01-16,148500.000000,151000.000000,148500.000000,150500.000000,132152.640625,316413
2017-01-17,150000.000000,154000.000000,149500.000000,153500.000000,134786.906250,487662
2017-01-18,153000.000000,155500.000000,151000.000000,154000.000000,135225.953125,395088
2017-01-19,153000.000000,153500.000000,151000.000000,152000.000000,133469.796875,255111
2017-01-20,150500.000000,153500.000000,150000.000000,153000.000000,134347.875000,310228
2017-01-23,151500.000000,152000.000000,148500.000000,149000.000000,130835.507813,424036
2017-01-24,149500.000000,149500.000000,145500.000000,146500.000000,128640.273438,518186
2017-01-25,146500.000000,147500.000000,141500.000000,142000.000000,124688.859375,749465
2017-01-26,143500.000000,143500.000000,139500.000000,142500.000000,125127.906250,632413
2017-01-31,141500.000000,142500.000000,139000.000000,139500.000000,122493.640625,574213
2017-02-01,140000.000000,141000.000000,139000.000000,139500.000000,122493.640625,446549
2017-02-02,140000.000000,140000.000000,135500.000000,136000.000000,119420.335938,610731
2017-02-03,136500.000000,139000.000000,136000.000000,137500.000000,120737.468750,453051
2017-02-06,139000.000000,139500.000000,136000.000000,136500.000000,119859.390625,293891
2017-02-07,138000.000000,140000.000000,137500.000000,139000.000000,122054.601563,395508
2017-02-08,138500.000000,139500.000000,137000.000000,139000.000000,122054.601563,415346
2017-02-09,139500.000000,141000.000000,137500.000000,140000.000000,122932.687500,513611
